,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1
181,181,0.41,14.9,9.451594352722168,9.26803207397461,-0.1835622787475586,-0.19397200644016266,-0.17315256595611572,9.238950729370117,9.297112464904785
182,182,0.57,5.6,8.119603157043457,7.142886161804199,-0.9767170548439026,-0.9987879991531372,-0.954646110534668,7.057491302490234,7.228281497955322
183,183,0.54,12.72,2.712341785430908,2.4531798362731934,-0.25916188955307007,-0.24893411993980408,-0.26938962936401367,2.510024309158325,2.3963356018066406
184,184,0.38,9.76,8.144087791442871,7.7475199699401855,-0.39656826853752136,-0.4071223735809326,-0.3860141634941101,7.614734649658203,7.880305290222168
185,185,0.52,2.76,8.241241455078125,6.331818580627441,-1.9094231128692627,-1.9867480993270874,-1.8320980072021484,5.91339111328125,6.750245571136475
186,186,0.52,1.93,8.333305358886719,6.138484477996826,-2.1948208808898926,-2.150456666946411,-2.239185333251953,6.972616195678711,5.304352760314941
187,187,0.48,1.64,2.8975107669830322,0.608959436416626,-2.2885513305664062,-2.2722928524017334,-2.3048095703125,1.1033031940460205,0.11461572349071503
188,188,0.31,6.31,6.176713466644287,5.2183451652526855,-0.9583681225776672,-0.9697916507720947,-0.9469445943832397,5.489065647125244,4.947624683380127
189,189,0.29,0.2,5.277968406677246,2.426931858062744,-2.851036548614502,-2.8328194618225098,-2.869253396987915,2.1426708698272705,2.711193084716797
190,190,0.54,0.39,7.907154560089111,5.176028728485107,-2.731125831604004,-2.733299732208252,-2.728952169418335,4.955600738525391,5.396456718444824
191,191,0.22,0.1,10.927281379699707,8.052265167236328,-2.8750159740448,-2.931152820587158,-2.8188791275024414,6.611821174621582,9.492708206176758
192,192,0.31,8.19,9.007940292358398,8.381221771240234,-0.6267181634902954,-0.6346991658210754,-0.6187371015548706,8.643044471740723,8.11939811706543
193,193,0.52,7.22,8.001324653625488,7.200224876403809,-0.8010997772216797,-0.8070926666259766,-0.795106828212738,7.167819023132324,7.232630729675293
194,194,0.36,7.38,7.3028788566589355,6.577203273773193,-0.725675642490387,-0.7232204675674438,-0.7281308174133301,6.3927764892578125,6.761630058288574
195,195,0.37,13.15,9.460797309875488,9.382938385009766,-0.07785900682210922,-0.06368177384138107,-0.09203623980283737,9.48093318939209,9.284942626953125
196,196,0.25,0.33,8.312097549438477,5.54605770111084,-2.766040086746216,-2.822883367538452,-2.7091968059539795,5.989981651306152,5.102133750915527
197,197,0.57,4.81,8.626004219055176,7.241994857788086,-1.384009599685669,-1.439135193824768,-1.3288841247558594,7.875265598297119,6.608724117279053
198,198,0.45,0.2,-0.5886321067810059,-3.478999137878418,-2.890367031097412,-2.8682050704956055,-2.9125287532806396,-1.7790454626083374,-5.178952693939209
199,199,0.57,2.99,10.941235542297363,9.23729133605957,-1.703944444656372,-1.6651172637939453,-1.7427716255187988,9.35700511932373,9.117576599121094
200,200,0.46,12.26,-1.8448505401611328,-2.1033945083618164,-0.2585439383983612,-0.2716878056526184,-0.2454000860452652,-1.6401605606079102,-2.5666284561157227
201,201,0.39,6.65,1.347394585609436,0.394342839717865,-0.953051745891571,-0.9548541903495789,-0.9512493014335632,0.6938856244087219,0.09480004012584686
202,202,0.23,0.33,8.091094017028809,5.3077898025512695,-2.78330397605896,-2.766282796859741,-2.8003251552581787,5.1716227531433105,5.443957328796387
203,203,0.31,4.31,10.884007453918457,9.531515121459961,-1.3524925708770752,-1.365097165107727,-1.3398879766464233,9.117915153503418,9.94511604309082
204,204,0.55,2.6,6.598461627960205,4.682146072387695,-1.9163154363632202,-1.9550776481628418,-1.8775532245635986,4.644141674041748,4.720150470733643
205,205,0.57,2.73,1.007749319076538,-0.819425106048584,-1.827174425125122,-1.753482699394226,-1.9008660316467285,-1.6899358034133911,0.05108563229441643
206,206,0.44,5.85,7.117494583129883,6.090146064758301,-1.0273483991622925,-1.0220410823822021,-1.0326557159423828,6.199467182159424,5.9808244705200195
207,207,0.22,13.35,10.189032554626465,9.988998413085938,-0.20003408193588257,-0.17962811887264252,-0.2204400599002838,9.907519340515137,10.070476531982422
208,208,0.44,8.66,8.024930000305176,7.4364423751831055,-0.5884872674942017,-0.5664129257202148,-0.6105615496635437,7.445548057556152,7.427336692810059
209,209,0.26,13.26,8.8378267288208,8.64067554473877,-0.19715142250061035,-0.1968359798192978,-0.19746685028076172,8.589513778686523,8.691837310791016
210,210,0.26,2.62,10.749823570251465,8.91408920288086,-1.8357343673706055,-1.8309879302978516,-1.8404806852340698,8.154558181762695,9.673620223999023
211,211,0.21,2.33,9.915223121643066,7.928980350494385,-1.986242413520813,-2.0019707679748535,-1.9705140590667725,7.971352577209473,7.886608123779297
212,212,0.53,11.3,7.754817008972168,7.417080879211426,-0.3377361297607422,-0.30522996187210083,-0.37024226784706116,7.46089506149292,7.373266220092773
213,213,0.49,0.07,8.358447074890137,5.413863182067871,-2.9445838928222656,-2.9656829833984375,-2.9234848022460938,5.161084175109863,5.666642189025879
214,214,0.26,8.58,10.668242454528809,10.113905906677246,-0.5543364882469177,-0.555862307548523,-0.5528106689453125,10.089384078979492,10.138427734375
215,215,0.4,1.99,-1.6741719245910645,-3.7714743614196777,-2.0973024368286133,-2.118021011352539,-2.0765838623046875,-3.592999219894409,-3.9499497413635254
216,216,0.52,1.64,6.532637596130371,4.462380886077881,-2.0702567100524902,-2.015821933746338,-2.1246914863586426,4.735015869140625,4.189745903015137
217,217,0.43,7.56,6.523063659667969,5.818497180938721,-0.7045663595199585,-0.7131275534629822,-0.6960051655769348,5.792654037475586,5.8443403244018555
218,218,0.47,12.4,8.280637741088867,8.067910194396973,-0.21272777020931244,-0.19290050864219666,-0.23255503177642822,8.175167083740234,7.960653305053711
219,219,0.56,11.17,-0.1124778687953949,-0.4568515419960022,-0.3443736732006073,-0.32026660442352295,-0.36848074197769165,-1.0602598190307617,0.14655673503875732
220,220,0.4,6.6,10.776895523071289,9.89712905883789,-0.8797659873962402,-0.86512690782547,-0.8944050073623657,9.565247535705566,10.229010581970215
221,221,0.43,7.78,1.6364914178848267,1.169524908065796,-0.46696653962135315,-0.46277546882629395,-0.47115761041641235,1.0754493474960327,1.2636005878448486
222,222,0.41,14.78,-2.241666316986084,-2.2812271118164062,-0.039560772478580475,-0.02749934419989586,-0.05162219703197479,-2.5803380012512207,-1.9821161031723022
223,223,0.57,3.08,-0.000171661376953125,-1.7134790420532227,-1.7133073806762695,-1.7055773735046387,-1.72103750705719,-2.028550863265991,-1.398407220840454
224,224,0.22,5.09,12.28046989440918,11.18260669708252,-1.097862720489502,-1.1049798727035522,-1.090745449066162,10.37492561340332,11.990287780761719
225,225,0.21,10.7,6.181273460388184,5.837146759033203,-0.34412652254104614,-0.3593041002750397,-0.3289489150047302,5.994222640991211,5.680070877075195
226,226,0.21,13.25,10.16934585571289,9.991548538208008,-0.1777968555688858,-0.14806640148162842,-0.2075273096561432,10.069703102111816,9.913394927978516
227,227,0.51,13.33,7.808082103729248,7.612498760223389,-0.19558356702327728,-0.18321025371551514,-0.20795688033103943,7.606742858886719,7.618254661560059
228,228,0.45,14.43,9.01427173614502,8.813935279846191,-0.20033611357212067,-0.19373220205307007,-0.20694002509117126,8.621810913085938,9.006059646606445
229,229,0.49,8.72,7.409322261810303,6.824987411499023,-0.5843348503112793,-0.5729716420173645,-0.5956979990005493,6.737762451171875,6.912211894989014
230,230,0.46,0.71,6.904566764831543,4.27440071105957,-2.6301660537719727,-2.6228981018066406,-2.6374340057373047,4.313894271850586,4.2349066734313965
231,231,0.39,7.68,8.198866844177246,7.450448513031006,-0.7484185695648193,-0.7840847373008728,-0.7127524018287659,6.9862518310546875,7.914645195007324
232,232,0.38,12.2,8.857236862182617,8.504181861877441,-0.353054940700531,-0.37692946195602417,-0.32918038964271545,8.592849731445312,8.41551399230957
233,233,0.25,8.15,7.6673264503479,6.972365379333496,-0.6949611306190491,-0.7042446732521057,-0.6856775879859924,6.943092346191406,7.001637935638428
234,234,0.34,10.35,2.847635507583618,2.460726261138916,-0.38690924644470215,-0.41244831681251526,-0.36137017607688904,2.2261273860931396,2.6953248977661133
235,235,0.32,12.57,9.75903606414795,9.576537132263184,-0.18249854445457458,-0.20025396347045898,-0.16474312543869019,9.493291854858398,9.659782409667969
236,236,0.43,11.32,9.650842666625977,9.28564453125,-0.365198016166687,-0.36794596910476685,-0.3624500334262848,9.028412818908691,9.542877197265625
237,237,0.53,1.96,10.3096923828125,8.225343704223633,-2.084348201751709,-2.0486090183258057,-2.1200873851776123,7.443488121032715,9.007200241088867
238,238,0.31,7.43,9.43143367767334,8.662958145141602,-0.7684759497642517,-0.7674139738082886,-0.7695379257202148,8.559486389160156,8.766429901123047
239,239,0.47,7.69,7.46924352645874,6.737009048461914,-0.7322344779968262,-0.7294689416885376,-0.7350000739097595,6.442662239074707,7.031355857849121
240,240,0.57,1.15,-0.6545350551605225,-3.0889227390289307,-2.434387683868408,-2.4386420249938965,-2.43013334274292,-3.2361316680908203,-2.941713809967041
241,241,0.37,10.03,6.85323429107666,6.473522186279297,-0.37971216440200806,-0.38609904050827026,-0.37332531809806824,6.5800628662109375,6.366981506347656
242,242,0.24,8.22,-2.10679292678833,-2.8455967903137207,-0.7388038635253906,-0.7349228262901306,-0.7426849603652954,-4.0636725425720215,-1.6275207996368408
243,243,0.56,4.38,-0.33516478538513184,-1.596817970275879,-1.261653184890747,-1.2721433639526367,-1.2511628866195679,-3.5518791675567627,0.35824328660964966
244,244,0.22,4.82,11.437688827514648,10.250754356384277,-1.186934232711792,-1.1878775358200073,-1.1859910488128662,10.197395324707031,10.304113388061523
245,245,0.5,1.59,9.313525199890137,7.134099960327148,-2.1794252395629883,-2.215758800506592,-2.143091917037964,5.959479808807373,8.308719635009766
246,246,0.58,11.02,-0.40015751123428345,-0.7695528268814087,-0.36939531564712524,-0.38149261474609375,-0.35729798674583435,-1.4504437446594238,-0.08866190910339355
247,247,0.29,5.09,10.227514266967773,9.027711868286133,-1.1998026371002197,-1.2250648736953735,-1.1745405197143555,8.805734634399414,9.249689102172852
248,248,0.29,0.46,3.108630657196045,0.3846491873264313,-2.7239813804626465,-2.7190139293670654,-2.7289488315582275,0.8071364164352417,-0.03783801943063736
249,249,0.34,6.59,6.567941665649414,5.625260353088379,-0.9426815509796143,-0.9808623790740967,-0.9045007228851318,5.388497829437256,5.862022399902344
250,250,0.43,5.28,7.882338523864746,6.699101448059082,-1.1832373142242432,-1.2370476722717285,-1.1294268369674683,6.234395503997803,7.163806915283203
251,251,0.38,14.64,7.744985103607178,7.824362754821777,0.07937759160995483,0.05845758691430092,0.10029759258031845,7.597140312194824,8.05158519744873
252,252,0.59,8.63,7.667482376098633,7.130403518676758,-0.5370789766311646,-0.5229971408843994,-0.5511607527732849,6.991746425628662,7.269061088562012
253,253,0.55,5.05,8.296285629272461,7.158548831939697,-1.137736439704895,-1.1752488613128662,-1.1002240180969238,6.605200290679932,7.711897373199463
254,254,0.34,2.37,5.633316993713379,3.6282691955566406,-2.0050477981567383,-2.032965660095215,-1.9771296977996826,3.7867066860198975,3.469831705093384
255,255,0.29,14.36,8.531946182250977,8.455065727233887,-0.07688075304031372,-0.06423213332891464,-0.0895293653011322,8.59598159790039,8.314149856567383
256,256,0.56,0.98,4.186305999755859,1.6417665481567383,-2.544539451599121,-2.550001382827759,-2.5390777587890625,1.4945613145828247,1.7889719009399414
257,257,0.31,9.63,2.8880672454833984,2.4426562786102295,-0.44541096687316895,-0.4930341839790344,-0.3977877199649811,2.939183235168457,1.946129322052002
258,258,0.35,4.56,8.688081741333008,7.297176361083984,-1.3909056186676025,-1.3757591247558594,-1.4060521125793457,7.44821834564209,7.146134853363037
259,259,0.46,5.42,-0.9187977313995361,-1.9953858852386475,-1.0765881538391113,-1.0721750259399414,-1.0810014009475708,-1.7132104635238647,-2.2775614261627197
260,260,0.23,11.15,9.366172790527344,8.961362838745117,-0.40480971336364746,-0.4113346040248871,-0.39828482270240784,8.743295669555664,9.179430961608887
261,261,0.46,5.26,8.467327117919922,7.329329967498779,-1.1379966735839844,-1.1186169385910034,-1.1573762893676758,7.4093194007873535,7.249340534210205
262,262,0.54,4.41,8.638670921325684,7.374354362487793,-1.264316439628601,-1.2549875974655151,-1.273645281791687,7.250307083129883,7.498402118682861
263,263,0.46,13.99,8.977994918823242,8.81165885925293,-0.16633622348308563,-0.164681538939476,-0.16799090802669525,8.9589204788208,8.664397239685059
264,264,0.5,7.28,9.349440574645996,8.638185501098633,-0.7112546563148499,-0.7074061036109924,-0.7151032090187073,8.59811782836914,8.678253173828125
265,265,0.52,2.93,-1.002037763595581,-2.927839756011963,-1.9258019924163818,-1.9274451732635498,-1.9241589307785034,-4.730370998382568,-1.1253082752227783
266,266,0.2,11.05,7.201403617858887,6.793203353881836,-0.40820032358169556,-0.3937436640262604,-0.42265698313713074,6.809122562408447,6.777284145355225
267,267,0.32,10.96,4.399704933166504,4.055593967437744,-0.34411072731018066,-0.3289561867713928,-0.3592652678489685,4.0463547706604,4.064833164215088
268,268,0.25,6.3,9.045326232910156,8.05266284942627,-0.9926629066467285,-0.986344575881958,-0.998981237411499,8.04112434387207,8.064201354980469
269,269,0.34,0.92,10.972533226013184,8.42275333404541,-2.5497798919677734,-2.6202175617218018,-2.479342460632324,9.167901039123535,7.677605628967285
270,270,0.29,13.25,9.305190086364746,9.095365524291992,-0.20982414484024048,-0.214962437748909,-0.20468586683273315,9.086676597595215,9.104055404663086
271,271,0.28,14.82,7.70601224899292,7.485764026641846,-0.2202480137348175,-0.22196871042251587,-0.21852731704711914,7.432606220245361,7.53892183303833
272,272,0.41,1.93,8.099489212036133,6.039072513580322,-2.0604164600372314,-2.054462432861328,-2.0663704872131348,6.271235942840576,5.806909084320068
273,273,0.48,12.76,9.836353302001953,9.66789436340332,-0.16845902800559998,-0.15664806962013245,-0.1802700012922287,9.571742057800293,9.764047622680664
274,274,0.25,9.67,9.135594367980957,8.675203323364258,-0.46039116382598877,-0.4849802255630493,-0.43580207228660583,8.988224029541016,8.3621826171875
275,275,0.33,12.58,8.636055946350098,8.373001098632812,-0.26305490732192993,-0.24718937277793884,-0.27892041206359863,8.337827682495117,8.408174514770508
276,276,0.31,12.79,10.3373441696167,10.117681503295898,-0.2196630835533142,-0.20135250687599182,-0.2379736602306366,9.967461585998535,10.267901420593262
277,277,0.44,0.41,8.916446685791016,6.062694549560547,-2.8537518978118896,-2.871643304824829,-2.83586049079895,5.508406639099121,6.616982936859131
278,278,0.58,13.32,0.7115060091018677,0.5102835297584534,-0.2012225091457367,-0.1932314783334732,-0.20921355485916138,1.1094361543655396,-0.08886904269456863
279,279,0.4,5.4,9.05466365814209,7.955893039703369,-1.0987706184387207,-1.0687401294708252,-1.1288009881973267,7.683460235595703,8.228325843811035
280,280,0.49,4.67,7.331805229187012,6.057932376861572,-1.2738726139068604,-1.2340620756149292,-1.313683032989502,6.5025811195373535,5.613283634185791
281,281,0.4,14.67,0.4479590654373169,0.2223624885082245,-0.2255965769290924,-0.23070544004440308,-0.22048771381378174,0.34367871284484863,0.10104626417160034
282,282,0.35,12.91,11.2767915725708,11.039445877075195,-0.23734533786773682,-0.22843319177627563,-0.2462574988603592,11.019087791442871,11.05980396270752
283,283,0.25,1.89,7.238503932952881,5.022763252258301,-2.21574068069458,-2.22725772857666,-2.204223871231079,4.963961601257324,5.0815653800964355
284,284,0.35,13.03,6.013336181640625,5.830528736114502,-0.18280735611915588,-0.17826750874519348,-0.18734721839427948,5.728274345397949,5.932783126831055
285,285,0.4,10.58,9.055496215820312,8.65949821472168,-0.39599794149398804,-0.3998682498931885,-0.3921276032924652,8.750794410705566,8.568201065063477
286,286,0.45,2.56,-0.7955402135848999,-2.7170767784118652,-1.9215365648269653,-1.948211669921875,-1.8948614597320557,-4.427027225494385,-1.0071265697479248
287,287,0.55,5.6,-0.49031853675842285,-1.5727708339691162,-1.0824522972106934,-1.078538417816162,-1.0863661766052246,-1.864302635192871,-1.2812390327453613
288,288,0.21,12.83,10.253386497497559,10.078960418701172,-0.17442618310451508,-0.18652406334877014,-0.16232830286026,9.72366714477539,10.43425464630127
289,289,0.25,12.29,8.010236740112305,7.724558353424072,-0.285678505897522,-0.28763845562934875,-0.2837185263633728,7.749588966369629,7.699527740478516
290,290,0.52,9.33,11.306729316711426,10.794975280761719,-0.5117539763450623,-0.5242329835891724,-0.49927499890327454,10.871253967285156,10.718696594238281
291,291,0.29,12.8,2.83136248588562,2.6702237129211426,-0.1611388623714447,-0.16917012631893158,-0.15310761332511902,3.039846420288086,2.30060076713562
292,292,0.22,7.52,11.626544952392578,10.844862937927246,-0.7816822528839111,-0.7703331112861633,-0.7930313944816589,10.579473495483398,11.110252380371094
293,293,0.27,9.32,3.9934544563293457,3.49025297164917,-0.503201425075531,-0.49558356404304504,-0.5108193159103394,3.4854965209960938,3.495009183883667
294,294,0.23,10.27,4.574352264404297,4.219401836395264,-0.3549501895904541,-0.35569995641708374,-0.35420045256614685,3.9507925510406494,4.488010883331299
295,295,0.3,11.21,8.444062232971191,8.265352249145508,-0.17870959639549255,-0.18645891547203064,-0.17096029222011566,8.18713092803955,8.343573570251465
296,296,0.25,14.58,11.578004837036133,11.397974014282227,-0.18003037571907043,-0.1731959581375122,-0.18686480820178986,11.463081359863281,11.332866668701172
297,297,0.33,0.98,10.620147705078125,8.052960395812988,-2.567187786102295,-2.5456457138061523,-2.5887300968170166,8.213178634643555,7.89274263381958
